Fecha,Hora,Pronosticada,ID_table,Minera,Variable,Estacion,OBS-PRO,uuid
10/17/2023,11,6.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,093458b4-7c19-590c-8d75-53e7ada3cf59
10/17/2023,12,6.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,49843140-3034-5447-8d72-2d7abdb351c1
10/17/2023,13,6.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8799db02-7516-533a-867b-6d3a9f5db4c9
10/17/2023,14,5.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,0b6bcf80-525c-5250-9743-f975dd290ca8
10/17/2023,15,7.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f343a14b-83b9-5b6e-ba6b-a3835b8c0d15
10/17/2023,16,7.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c5337b6c-e85c-526b-b57b-4eecabef788a
10/17/2023,17,6.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,049772be-2416-5ad4-b85e-bc5424cf6b4b
10/17/2023,18,3.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ec2dd884-8450-5a29-a6bf-2d0ef3b913f3
10/17/2023,19,2.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,2171a9ea-729a-5c81-8b22-2111242df4fe
10/17/2023,20,0.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,a9dd2b13-22c3-567d-b278-cd5f376fbf47
10/17/2023,21,1.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,cc3760f2-0c0c-5817-9fe3-62017f93e611
10/17/2023,22,0.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b7d83590-fdeb-501c-8270-2b2a11b28730
10/17/2023,23,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8a921270-8d2a-517c-bb5f-ab941f3878e3
10/18/2023,0,2.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,48490849-feb5-5765-87cc-87a6b7dc532b
10/18/2023,1,2.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,e4f5db90-7f73-5939-a052-7110a31ebd93
10/18/2023,2,1.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b3597c9a-dfab-54e0-9744-d480ea0b2a2a
10/18/2023,3,2.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b2013b3a-bd88-5234-8c50-2ad7771e816b
10/18/2023,4,2.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,be6f7e5a-83bc-5886-8b1f-604b1e25ca06
10/18/2023,5,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,14b05408-9556-5468-92bd-0c6f9236fde1
10/18/2023,6,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,534bce96-f57d-52f1-891f-45a7a8db669e
10/18/2023,7,0.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3c298ea8-19b4-57d8-ba52-254ebb26a9c7
10/18/2023,8,1.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,6dd48d06-b1f3-58b6-b427-4efcedcd7666
10/18/2023,9,2.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ce86cccc-4609-5f08-98bb-b00cd1761282
10/18/2023,10,4.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9db2ab01-8088-52cc-a39d-6c5095497425
10/18/2023,11,5.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9ab98d78-4d0f-52b2-af0a-9d8469ee12df
10/18/2023,12,4.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,aae89a46-223d-5715-8913-8bed373c5b87
10/18/2023,13,5.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,5e862dca-a201-535e-a13d-09da55bd2d01
10/18/2023,14,8.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,027c3cea-335a-5840-acc6-f9720fc36e41
10/18/2023,15,8.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,1002c3ba-2d1c-5fb6-aa53-3564e73d1cc5
10/18/2023,16,8.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,857b69a3-3934-5ba5-9287-e003d8d65779
10/18/2023,17,6.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,01767db7-86b3-5e2e-9da3-a38aa374cdd8
10/18/2023,18,4.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,58229d2c-fcc3-55c5-b93a-9603fe75e722
10/18/2023,19,2.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,0fdfdf4a-54ca-54e7-bed5-14c9e9dcf4ee
10/18/2023,20,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,1b60f09d-d808-56fe-811e-dad2215a8de5
10/18/2023,21,0.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,793942d0-64d0-5b5c-9922-0208931de9b5
10/18/2023,22,1.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7e9bb486-b9a4-5c37-973c-43c45254e865
10/18/2023,23,0.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3ba75e3d-ba23-5ea9-8b28-f57def0803f0
10/19/2023,0,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,08af70cc-778a-5649-ac2c-2baa2457256c
10/19/2023,1,2.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,21b13403-30da-5e95-a269-20cdb3edb817
10/19/2023,2,1.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8de1a486-4902-54f6-83ac-a42bfb3c8661
10/19/2023,3,1.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,72fae8f5-9763-57b6-9d60-11ceede94638
10/19/2023,4,1.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,cc5d4569-0738-5713-a47a-6ff752ef0b28
10/19/2023,5,1.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,73d2cc80-2835-5162-a802-92851c46568c
10/19/2023,6,1.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9942e27e-84e0-5f17-a6e2-257f931a4fb1
10/19/2023,7,0.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,83d6cbe9-4026-501c-82d8-875c32aaf4d6
10/19/2023,8,1.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,30c3f01d-09fd-5348-ae44-0078181e4cad
10/19/2023,9,2.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,767a1f1b-1fdb-5dac-b5bf-4d692c1da6f2
10/19/2023,10,3.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,5c7f143b-f3fd-5115-a7ea-c9ef2f1e01e0
10/19/2023,11,4.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,2c1b430e-7bcf-587d-b8e1-65d4dd927e43
10/19/2023,12,4.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,add2feab-70a4-5143-be28-c1d027b550a5
10/19/2023,13,6.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b1fc6fcd-8ed4-5273-8d39-34de2c30b6fd
10/19/2023,14,7.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7399d2b6-31a8-54b7-9a51-fc48a9ace0e0
10/19/2023,15,8.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,deb478b5-797b-5e95-90c9-395531fb8864
10/19/2023,16,8.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,fd4d7a1f-e080-5367-85e9-0171d112c1e5
10/19/2023,17,6.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,d88b9476-6268-5481-898e-0eb85c279827
10/19/2023,18,4.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,aa609c21-2640-58c8-b09c-b6fae55b7000
10/19/2023,19,2.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8861bf81-76a7-5c7c-b99d-925f11060d0e
10/19/2023,20,0.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,295a920f-1e74-5e45-b08f-5879212841c7
10/19/2023,21,1.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f9024f3e-1cb3-5c42-9a64-3cb7a9a3333e
10/19/2023,22,1.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,e7a8c859-b230-54c1-a031-2e0459bf1741
10/19/2023,23,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,1a259d3c-64ae-55df-bf3e-b39b727c5c7a
10/20/2023,0,2.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,64b55648-2244-5fb1-9fe0-d55c4da8756b
10/20/2023,1,1.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c24d45cb-33ef-562a-a218-55c86dddd8f6
10/20/2023,2,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3be983e1-17d8-59be-9118-f542bf0d279b
10/20/2023,3,2.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,fbcea732-be56-5c1b-aa81-9b461cc177fa
10/20/2023,4,2.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,5ba3b9fd-b5fb-5cd9-a07b-e8c8116522cc
10/20/2023,5,2.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b4b7dd3a-9bef-50f4-9cd1-fbae6a09fc0e
10/20/2023,6,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,1a90810b-dfab-54ae-aaa0-7e61da0911e1
10/20/2023,7,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,38fb0317-5345-5850-9f50-3a8467621e10
10/20/2023,8,1.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,1d87afb3-3a9a-54b5-b64b-cc724a0edb23
10/20/2023,9,2.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,cf646588-7779-5ea7-9f0e-86663bf2da07
10/20/2023,10,3.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,5e74ebce-06c5-5ad9-816c-3387bf177abd
10/20/2023,11,4.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9cdde9d9-3e8b-5739-ac06-754a6ebb57b5
10/20/2023,12,5.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,d1cfe34e-0f15-5c96-a734-6fe2fc99cb82
10/20/2023,13,9.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,bf03b0d1-b200-53ee-a266-92e6160e2cc9
10/20/2023,14,9.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,84c19ac8-dde4-5a9b-af89-f3709bb1d52b
10/20/2023,15,9.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,d60a9b3f-29c8-5071-89e6-af9b86320f65
10/20/2023,16,8.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,77137052-4c06-5ce0-bf2d-2565f5849a8c
10/20/2023,17,6.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,00d0479c-5e9a-561d-a078-5abf1d5a2d70
10/20/2023,18,4.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9b19c2a7-e2be-5474-ac6c-ae64974193c5
10/20/2023,19,2.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b21e5d98-1ba5-5c64-b0a1-31f0f0f706b9
10/20/2023,20,0.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,432e5aa5-01ea-516e-9012-ff873b4801b1
10/20/2023,21,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,91256007-a012-51d3-a3f5-7831daf4f2f0
10/20/2023,22,2.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,de76020d-9ccf-5526-ad7e-470b671941e4
10/20/2023,23,2.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,bab06ec8-d060-5e31-833b-6959a54939e9
10/21/2023,0,2.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,6d48036d-7530-55ae-b097-25067c8da941
10/21/2023,1,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ac3a1cc9-ffd4-53fe-8410-e44b21fc5dc5
10/21/2023,2,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9564285a-ab5d-5435-9d2d-f2a067336783
10/21/2023,3,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,6042658b-4c06-5481-a4cf-4c009928a141
10/21/2023,4,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,168fa353-5d14-54a4-8821-caf96e3ae3a9
10/21/2023,5,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,2245d4ea-c0a1-5101-ba00-97969c3861e8
10/21/2023,6,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,94147d32-7dbb-59f9-973c-16f449a4c2f9
10/21/2023,7,0.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,2beb0528-f360-5cc2-a668-8a9336bf7a88
10/21/2023,8,2.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,101ee716-7850-54c1-9159-8a9d8b6153ef
10/21/2023,9,4.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,25e64041-3314-57dc-be9e-6a318c23df25
10/21/2023,10,3.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,97f38169-54a6-5b2e-9b03-7526d28e0962
10/21/2023,11,4.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,91a40bfc-ee2e-502d-bdea-23524e312f17
10/21/2023,12,4.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,cc95c04e-c458-55c4-8d7c-50711d2e8f99
10/21/2023,13,7.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,e6aec52c-4c70-5e64-9e5b-fa15679cbaa0
10/21/2023,14,9.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,dc4a0550-ea5d-5343-9b99-104e7f5f3a37
10/21/2023,15,9.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7719db57-e3f2-58a9-982d-94a6c7273ae4
10/21/2023,16,8.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,dc2b99e4-8f01-554f-9ee2-37dd42dccfc5
10/21/2023,17,6.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3fddfad1-9bb2-5efa-8dd4-2c4d9104d883
10/21/2023,18,4.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7fcb1020-d30d-50d5-86ca-7522b0c1c116
10/21/2023,19,1.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,055bed87-e70b-557e-b430-3ff2cfd900ad
10/21/2023,20,1.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,beb53d32-e84e-5bb2-b549-d21f28366d2d
10/21/2023,21,2.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,cdd5823d-b2da-580f-9dc6-59c124b7c74a
10/21/2023,22,3.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f48b34a9-b15f-563d-946e-90389e6c97ec
10/21/2023,23,3.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,bfad0b00-17e9-5867-9b46-de0dbc5bf478
10/22/2023,0,3.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,0fdf6379-6a7a-55c4-8b88-3025ea4a6b39
10/22/2023,1,2.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,706deadc-82a9-5c16-a87d-fafdc943eafb
10/22/2023,2,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,54989252-93ee-598f-9c43-d93b0c7f1f6f
10/22/2023,3,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,2526a9d1-3dff-5ed1-aef1-6df647631abc
10/22/2023,4,2.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,321f923b-6735-572d-84e6-f087e3754b6b
10/22/2023,5,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,423ffdea-1291-5b2b-960b-f08926307c67
10/22/2023,6,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,04fad0ac-2684-51c9-b40b-8ffd7ba34183
10/22/2023,7,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,63383e4d-b2d3-5f46-93f3-bf6bda7ba7d8
10/22/2023,8,1.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,72fd1b69-5b1b-5d8c-a7a9-bf87b8ea1f43
10/22/2023,9,2.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,26b23c96-bfa6-5f75-891c-8ba0d7214700
10/22/2023,10,3.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,5cc4c8d9-b281-5011-91d9-d493e926004a
10/22/2023,11,4.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,767cc74f-6616-51bc-a22b-3e234f29521f
10/22/2023,12,4.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,eeaf8122-5d37-5b59-8b36-5e903387e4bc
10/22/2023,13,6.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f314de8f-7882-5bd6-9198-462d94149477
10/22/2023,14,7.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b4132549-21f9-50e4-ae01-18b270f3a1ea
10/22/2023,15,8.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9c77b30f-7dca-55c3-90c3-27235f98f73f
10/22/2023,16,8.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,e888304c-d844-5b5a-909c-2df29d28a28b
10/22/2023,17,6.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c553cf5a-bd57-534e-af17-d495b6fe7bdd
10/22/2023,18,4.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,37a4ca9d-a292-5fce-895d-f4dd0be26d4b
10/22/2023,19,2.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,6e51dc02-9b89-5df4-ba38-12a96acc8ee7
10/22/2023,20,0.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,cb2eddd7-5da5-5627-9c5a-20ab62b4dbb2
10/22/2023,21,1.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,5496c8bc-b5fa-512f-9dbf-c17a65114adf
10/22/2023,22,1.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9fcc2f3e-dac4-5c52-8007-33fb65bf25a2
10/22/2023,23,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7bcea89e-d92b-5f21-a07f-858e6d605761
10/23/2023,0,1.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,bdaa52e8-7b3e-53f8-bb9a-2f3ce576d7e1
10/23/2023,1,2.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,1e2504b2-b3e1-58b2-ab69-56f832b3ff95
10/23/2023,2,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,299fb498-548d-5f12-9d18-a59862b16cb2
10/23/2023,3,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,a473b1b8-21a7-56fb-87ab-21a6d9ea9465
10/23/2023,4,1.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ec21fa96-3397-5607-88f6-1a58e52eac4a
10/23/2023,5,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,973feaec-eb36-580b-9fa5-9318d0bc300e
10/23/2023,6,1.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ced3e366-1d43-5520-9515-5d08360c9255
10/23/2023,7,1.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,de9f9c0d-e3e9-531e-89b4-59492dee2c74
10/23/2023,8,0.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,58735ca6-b068-5f38-8c50-cc94cdf9961f
10/23/2023,9,2.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c424d55d-c6d0-54c2-aeb6-cb1e3f704b1d
10/23/2023,10,3.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,a87b3b8b-8fd4-5be6-8361-7d575b01d09e
10/23/2023,11,5.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,52d5804a-5d6b-5f7f-bea9-4cffc56a2b6a
10/23/2023,12,4.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3f66e59c-af48-52c7-b562-7f901db5893c
10/23/2023,13,5.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ce16c9b7-9797-535a-9fc2-733a9ce0f720
10/23/2023,14,9.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,cccdf079-415a-5b58-a75a-3efc68ed4e82
10/23/2023,15,9.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c03a2f10-14ff-5b00-bad1-c104bcbefdd0
10/23/2023,16,9.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ea8a2417-4673-5494-83a2-08d53b84ff8d
10/23/2023,17,7.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,d40e5785-5efe-5782-b494-e17fa276f480
10/23/2023,18,5.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,023e3f5c-c45b-5beb-8ce0-2132d3c36323
10/23/2023,19,3.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b0dff3a5-cc7a-5f1f-a61c-c53938b3071b
10/23/2023,20,0.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8269bfaa-9bb1-5715-9225-84b965d46930
10/23/2023,21,1.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c4026439-de6e-5175-ad4e-f9124a8463f8
10/23/2023,22,1.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9b878bc9-af29-5a7f-8d3c-5aeb03b93b97
10/23/2023,23,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,d305af47-6676-524b-b17e-5f7f30299f01
10/24/2023,0,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,457ff1bb-5ed6-5676-888f-e8e24249d4a2
10/24/2023,1,1.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f07fddba-d8a8-53cb-a8b8-ca7391d2ebea
10/24/2023,2,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,52d87bfc-8a97-58a5-b8fd-3d98eada4632
10/24/2023,3,1.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,52926639-b1be-5b36-82e4-313ff2a01895
10/24/2023,4,2.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ce635fb1-9e4f-5636-b9e8-2e670bea2eb0
10/24/2023,5,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ea3619d7-a56e-5674-86e0-95f3b44f1d89
10/24/2023,6,0.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,00217b89-4f25-5363-a170-4ff847e36bf1
10/24/2023,7,0.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8bf652bf-6c0b-5bdc-94a6-bd19de159efa
10/24/2023,8,2.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c311ce04-c82a-5c22-a96a-e1574617c68c
10/24/2023,9,3.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f89213cb-35b3-5bc9-b50b-876a02f508a3
10/24/2023,10,4.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8f8e702d-cf99-53ae-ae4d-0eebabd38dbb
10/24/2023,11,4.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b8235f33-281b-54e1-bd8a-37ef22365478
10/24/2023,12,6.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,1404cbe7-9191-57e2-bc8c-6b08491134db
10/24/2023,13,6.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,33514e55-7799-5322-9ac6-f26e0340c423
10/24/2023,14,7.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,fc2c3f68-6315-59b4-834b-5f1b30ec7fb2
10/24/2023,15,7.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,5a0d840d-ee09-5f95-ae84-0977456c116f
10/24/2023,16,8.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,43bb8bc4-1827-5d19-b728-6a150d5f5799
10/24/2023,17,7.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7848fa21-ebd0-5490-9e34-1cfeadef78d4
10/24/2023,18,4.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,17f6d49e-77f7-5e9b-902f-8c0ff9393b1c
10/24/2023,19,3.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b9a80c80-2ed1-5be9-92bf-76384a54fd6c
10/24/2023,20,1.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,617a47c3-f8e5-57ae-b67c-05d545dde5c4
10/24/2023,21,1.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,68ab15ac-47f8-5fe6-b8aa-7c8a07d5de4b
10/24/2023,22,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,4e33a5ce-16ef-5df2-afde-c8482bacaa12
